id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
853771925543411596,"Nice Room Highlands 4 Remote Work, Nurse, Traveler",23034214,Michele,,Berkeley,39.77317618167958,-105.02684848137962,Private room,61,30,0,,,1,89,0,
853907291718612926,Central Park in Denver,151783060,Bret,,Stapleton,39.7568747,-104.8890099,Entire home/apt,239,30,3,2024-01-02,0.22,1,319,2,
854083109078789985,Luxe Denver Condo w/ Community Patio & Grill,121718865,Evolve,,Cherry Creek,39.71898,-104.94219,Entire home/apt,204,2,7,2024-06-06,0.54,2,328,6,2022-BFN-0011700
854244360034373969,29th Floor with Balcony - VIEWS!,460083844,Susan,,CBD,39.744166844586104,-104.99675388800416,Entire home/apt,126,29,2,2024-05-26,0.18,24,324,2,
854365704160466841,Modern Denver Getaway: 14er Room W All You Need!,32462499,Mariana,,Stapleton,39.810701,-104.8761934,Private room,48,30,4,2024-04-19,0.29,6,143,3,
854963237650793916,Stunning Condo in Exciting Denver Neighborhood,109534927,Katherine,,Chaffee Park,39.79334555617346,-105.02368324785265,Entire home/apt,232,3,15,2024-06-23,1.09,6,312,12,2023-BFN-0003073
855142734203516176,Modern Townhome | Close to DU | Walk to Wash Park,506476621,Lisa,,University,39.6828439,-104.96555,Entire home/apt,350,2,14,2024-06-16,1.05,1,251,12,2023-BFN-0010565
855327275561281832,LoHi Gem with Roof-top Patio,125178529,Jennifer,,Highland,39.762229,-105.0149835,Entire home/apt,537,2,40,2024-06-04,2.92,1,177,32,2023-BFN-0014796
855947490639190321,The Penn Pad,29181761,Stephanie,,Capitol Hill,39.73728860216705,-104.98151052151053,Entire home/apt,191,1,46,2024-06-20,3.79,1,264,46,2023-BFN-0012051
856433431085761148,Home Sweet Home in Denver - Near DIA,64074421,Diareni,,Gateway - Green Valley Ranch,39.78681046660157,-104.80161943661024,Entire home/apt,116,1,36,2024-05-29,3.46,1,308,36,2023-BFN-0022490
856533921477060579,2 Bd MidMod Inspired Luxury Guesthouse-Sloans Lake,117465438,Stephanie,,Sloan Lake,39.75157,-105.03621,Entire home/apt,188,2,40,2024-06-28,5.45,1,46,40,2023-BFN-0033220
856552178946054618,"Modern, Cozy 2BR Home | Near Downtown Denver",37078301,Jessica,,Baker,39.716963726400635,-104.9936962322743,Entire home/apt,305,2,37,2024-06-23,2.42,2,212,28,2021-BFN-0007660
857969042595986908,LoHi Modern Studio Livin' {Denver/Lower Highlands},22044505,Melissa,,Highland,39.75949019999999,-105.0133004,Entire home/apt,65,29,1,2024-01-07,0.17,2,192,1,
858237970249448773,Denver Home: 2 bed/1 bath,66928323,Miranda,,Regis,39.7863168339009,-105.03599508302585,Entire home/apt,125,3,11,2024-06-10,0.81,3,7,9,2023-BFN-0007262
858645065833380295,New + Walkable Guest Suite!,13007503,Diandra,,Congress Park,39.7285198043859,-104.94415958642448,Entire home/apt,150,1,23,2024-06-28,1.90,1,109,23,2023-BFN-0015402
858657159120180409,Modern condo with mountain views,3397841,Karen,,Overland,39.68216710058835,-104.98867141919524,Entire home/apt,108,30,6,2024-06-03,0.47,2,321,5,
858769245294483321,Solo Travelers & Couples - Sloan's Lake in Denver,5338178,Tyler,,West Colfax,39.73867842085238,-105.03486697414222,Entire home/apt,82,1,71,2024-06-16,4.83,2,18,61,2021-BFN-0006552
858779209508074608,*New* Spacious Modern Basement Apartment,15933305,Sarah,,Capitol Hill,39.73128,-104.97909,Entire home/apt,,28,37,2023-11-07,2.51,2,0,21,2018-BFN-0004864
859423826453394089,Italian Villa in LoHi + Free Parking!,67365916,Myles,,Sunnyside,39.773034,-105.0054313,Entire home/apt,164,2,54,2024-06-25,4.62,1,136,54,2023-BFN-0011945
859538081301579295,Brick Cottage near CityPark * Backyard BBQ * Games,56375532,Kyle And Jess,,Hale,39.73815359471461,-104.93405612622391,Entire home/apt,355,2,36,2024-06-15,2.44,4,89,26,2022-BFN-0017099
859552383590324134,Denver Apartment w/ Shared Patio & Fire Pit!,121718072,Evolve,,Northeast Park Hill,39.76683,-104.93143,Entire home/apt,56,30,5,2024-05-12,0.37,85,272,3,
859597336435823671,Beautiful 3bed condo - SE Denver,33301241,Brandon,,Hampden,39.65803803517457,-104.90361042968182,Entire home/apt,106,180,0,,,1,227,0,
860987064624799346,Comfortable shared room near the airport 10mils!,503623356,Aderonke,,Montbello,39.7802288,-104.8289425,Private room,65,29,22,2023-09-22,1.58,2,57,13,2023-BFN-0012594
861416682793033817,Basement Apartment near Empower Stadium,59908065,Andres,,Villa Park,39.7342576,-105.0318857,Entire home/apt,84,1,60,2024-06-28,4.29,1,259,53,2023-BFN-0011921
861588087800704323,"Denver Baker Area, Private Apt",328567451,Antoine,,Baker,39.722830281867516,-104.9954122671688,Entire home/apt,59,30,1,2023-08-11,0.09,5,121,1,
861713316149651018,Sloan's Lake Studio Cottage,41909570,Brooke,,Sloan Lake,39.7549,-105.0503,Entire home/apt,93,29,3,2024-05-15,0.25,2,213,3,
861720119091373313,The Art Bnb in Rino Art District,2682,Marcia,,Cole,39.769028,-104.9674853,Entire home/apt,176,30,114,2024-06-23,7.60,1,232,90,2022-BFN-0013959
861837035177368502,Mountain room! Natural light home! 30+ day stays!,92715144,Carly,,Stapleton,39.80999,-104.87096,Private room,51,30,3,2024-05-12,0.32,2,240,3,
861874214056479492,West Highlands Retreat,564153297,Carolyn,,West Highland,39.7659436,-105.046067,Entire home/apt,95,2,7,2024-06-27,3.23,1,80,7,2024-BFN-0011116
861888024999339284,Downtown/Union Station Studio,302323071,Quincy,,Union Station,39.7550852,-105.0011372,Entire home/apt,152,2,25,2024-06-10,2.43,1,176,25,2023-BFN-0012848
862994448954640130,New listing! trendy denver - access to city adventures - fireplace/game room,34955862,Scott,,Five Points,39.7501123,-104.9778108,Entire home/apt,269,1,22,2024-06-18,1.59,36,312,19,2023-BFN-0004379
863011266082924786,Modern Regis Bungalow,21187175,Lauren,,Regis,39.78496793819096,-105.03444817230086,Entire home/apt,,29,30,2024-06-25,2.39,1,35,28,2023-BFN-0017731
864043784251240971,Sunshine room! Natural light home! 30+ day stays!,92715144,Carly,,Stapleton,39.80931604775148,-104.8713769701101,Private room,53,30,2,2023-12-02,0.19,2,206,2,
864056343393444962,Lux Townhome! Walk to RiNo’s Best Bars/Restaurants,11004312,Rachel And Bobby,,Five Points,39.7539218,-104.9857545,Entire home/apt,295,1,11,2024-04-05,1.05,3,238,11,2020-BFN-0001993
864078557262935096,Modern Lux! Walk to RiNo’s Best Bars & Restaurants,11004312,Rachel And Bobby,,Five Points,39.7539218,-104.9857545,Entire home/apt,802,2,6,2024-06-26,0.50,3,64,6,2020-BFN-0001993
864337138560557480,New! capital hill apartment-rooftop deck with grill -fireplace -30 day rental,34955862,Scott,,North Capitol Hill,39.7408533,-104.9753392,Entire home/apt,99,29,0,,,36,359,0,
864490069743790732,"City views, quiet street",160494969,Angie,,Skyland,39.75531680318896,-104.95656095984816,Entire home/apt,162,2,45,2024-06-10,3.24,2,21,38,2023-BFN-0013811
864568420011760648,Skyline Room - Luxurious Denver Getaway w PrivBath,32462499,Mariana,,Stapleton,39.8107619,-104.876101,Private room,49,30,10,2024-05-11,0.75,6,34,9,
865287434712408401,Entire Upper Floor Oasis,509157893,C.J.,,Harvey Park,39.672379418301084,-105.0285748309481,Private room,55,2,58,2024-06-23,4.07,1,39,48,2023-BFN-0013312
865597193440851235,1 Bedroom in a Nice Neighborhood,236178038,Lukuman,,DIA,39.847416883600516,-104.67381700873375,Private room,48,29,0,,,1,365,0,
865746267829072812,Modern cozy downtown home,14178014,John,,North Capitol Hill,39.74167290107892,-104.98004955506269,Entire home/apt,250,29,0,,,2,59,0,
866571614769118693,Stylish Vintage Home - City Park,497792807,Michael,,Whittier,39.75763021527443,-104.96974988836058,Entire home/apt,441,29,0,,,1,208,0,
866571663171913828,2 BR Sloan Lake Oasis,1604631,Pat & Cindy,,Sloan Lake,39.7528779,-105.0366469,Entire home/apt,100,30,3,2023-10-09,0.23,2,323,2,
866662368223556570,Private Room & Bath in Denver,84252227,Madison,,Chaffee Park,39.786644171896214,-105.02272709546965,Private room,74,1,40,2024-06-29,2.80,1,102,29,2020-BFN-0007008
866806008900177770,Dog Friendly 2bd in Trendy Capital Hill Area,162309870,Michael,,Capitol Hill,39.73449131496006,-104.97773820668736,Entire home/apt,60,29,4,2024-06-08,0.29,6,132,3,
866942280666567562,Modern & Cozy - Walkable to Sloan's Lake!,147390176,Michelle,,West Colfax,39.73704909948821,-105.035372405229,Entire home/apt,143,1,20,2024-06-22,1.69,1,104,20,2023-BFN-0021673
867300750569160566,SPIRE 1204: Downtown Condo w/ Balcony and Views!,460083844,Susan,,CBD,39.74396848231937,-104.99618437820477,Entire home/apt,119,29,3,2024-02-26,0.25,24,324,3,
867343082907403646,Luxury Top Floor Mountain Views,48195709,Carl,,Hale,39.730550213466955,-104.93907003008007,Entire home/apt,130,2,5,2024-05-20,0.50,1,17,5,2023-BFN-0019824
867397979733555412,"Charming & Spacious Home! 2 bd, office and garage",306507919,Hayley,,Fort Logan,39.6371045,-105.0427279,Entire home/apt,117,29,0,,,9,242,0,
867410128535579172,The Mile High Beach House,83287129,Jennifer,,Montclair,39.73258700693221,-104.90553712698365,Entire home/apt,114,2,16,2024-06-09,1.43,1,141,16,2023-BFN-0025307
867460296464981477,"Historic Loft / 7 min to Coors Field, 6 Month Min",497879757,Matthew And Lauren,,Five Points,39.751554,-104.9904331,Entire home/apt,,182,4,2024-04-30,0.30,2,0,3,
867652370837672458,"Sloan's Lake one bed, one bath with W/D!",390121022,Brian,,West Colfax,39.73801982452196,-105.05112911141957,Entire home/apt,104,2,24,2024-06-16,2.62,1,339,24,2023-BFN-0032570
868862480403511345,New Build 3 BDR Townhome in Sunnyside,3023868,Ross,,Sunnyside,39.7751547,-105.0074496,Entire home/apt,342,30,1,2023-07-26,0.09,9,333,1,
869181737092761562,New! Central Home - Hot Tub/Fenced Yard/Fireplace,34955862,Scott,,Washington Park,39.7102618,-104.9677948,Entire home/apt,405,1,0,,,36,24,0,2023-BFN-0006672
869398045406586833,Newly Renovated University Park Family Home,932656,Tyler,,University Park,39.67652813990961,-104.9463214614574,Entire home/apt,438,3,11,2024-06-17,0.86,1,306,10,2023-BFN-0015985
869473170179660442,Large Studio with 1 King & Sofa Bed,492297949,Denver Downtown,,CBD,39.742079504005595,-104.99287029964533,Entire home/apt,170,1,356,2024-06-28,25.80,2,118,314,2014-BFN-1073967
869521481588317877,Modern 1-Bedroom Retreat Steps from Sloans Lake,479520142,StayRN,,West Colfax,39.74346592907367,-105.0273479823494,Entire home/apt,90,30,5,2024-04-28,0.39,97,0,4,
869546251629384497,Stylish 1-Bedroom Gem Near Sloans Lake,479520142,StayRN,,West Colfax,39.74119536141085,-105.02646633106755,Entire home/apt,110,30,3,2023-12-27,0.33,97,31,3,
869595674674395210,LuvMeDenver - New Spacious Garden Level Apartment,22573397,Jeff,,Berkeley,39.7780879,-105.0500565,Entire home/apt,269,2,33,2024-06-18,2.43,1,154,23,2023-BFN-0003907
869867120611811343,Sanctuary in Sloan Lake w garage,1604631,Pat & Cindy,,Sloan Lake,39.7522566890821,-105.03355261450702,Entire home/apt,100,30,6,2024-06-18,0.45,2,273,4,
870224705273651455,Firehouse #7 Loft,94956055,Zahi,,Highland,39.768040896836986,-105.01193705305623,Entire home/apt,225,29,1,2023-08-05,0.09,1,302,1,
870259662587552381,Garden Studio in Historic West Highlands,324378281,Jeni,,West Highland,39.76667,-105.04492,Entire home/apt,50,29,2,2024-05-31,0.17,1,254,2,
871041434181215156,Sunnyside Stand-Alone Cottage,16974473,Chelsea,,Sunnyside,39.782049895587974,-105.01285252513124,Entire home/apt,146,5,25,2024-06-22,1.85,1,133,24,2023-BFN-0013766
871098653335302219,Art Inspired Downtown Condo,181858291,Alex,,City Park West,39.7489643,-104.9731574,Entire home/apt,170,2,46,2024-06-25,3.48,1,72,43,2023-BFN-0014107
871200779857045540,Exclusive 3BR/2BA Downtown Gem!,441396187,Andres,,Five Points,39.760162727648144,-104.97476925011412,Entire home/apt,257,1,28,2024-06-21,2.03,1,323,22,2022-BFN-0020314
871304493482401780,+30~Day~Stay in [ 𝑀𝑖𝑙𝑒𝐻𝑖𝑔ℎ𝐶𝑖𝑡𝑦 ] YES! Pets Welcome,176743068,Alex,,Montclair,39.739937085481465,-104.9213549955792,Entire home/apt,89,29,3,2024-06-16,0.36,4,207,3,
871526033151285560,NEW&Chic Designer Home In Congress Park W/ Hot Tub,46628103,Georgeann,,Congress Park,39.73789,-104.95041,Entire home/apt,601,2,20,2024-06-17,4.51,2,335,20,2023-BFN-0010383
871771125833347646,Aparthotel in RiNo Art District.,435252208,Courtney,,Cole,39.77039000118272,-104.97143337070607,Private room,212,1,16,2023-11-14,1.16,31,360,12,2021-BFN-0001324
871904971612345614,Denver Townhome! Rooftop & Easy Light-rail Access,236328997,Cassidy,,Villa Park,39.73365,-105.0336,Entire home/apt,236,1,60,2024-06-10,4.21,1,170,49,2023-BFN-0008126
871913705022678990,Luxury flat in the heart of Denver,510546897,Alberto,,Union Station,39.756114180873475,-105.00029856125956,Entire home/apt,202,1,25,2024-06-12,2.32,1,42,25,2023-BFN-0015044
871950860275751793,204J-Denver one Bed,452537929,Lark,,Hale,39.729322923888994,-104.93328159499147,Entire home/apt,78,30,0,,,21,321,0,
872029808376496284,"@Aloha Park Hill - 2-bedroom, 1-bath. Welcome!",370944955,Optima,,Northeast Park Hill,39.7621917,-104.921979,Entire home/apt,95,30,2,2024-06-01,0.58,7,138,2,
872727629768747526,"5 Bedroom, Luxurious-Gem in Heart of Denver",56267154,Daniel,,Cheesman Park,39.73269,-104.97162,Entire home/apt,495,3,1,2024-06-10,1,3,277,1,2017-BFN-0001229
873105310904817794,Walk to Broncos' Stadium-3 BR Contemporary Home!,52106978,Andres,,Villa Park,39.73517717026701,-105.02613354474306,Entire home/apt,291,3,30,2024-06-22,2.08,1,153,20,2019-BFN-0000450
873107707310645671,"Lovely 2 bed, 1 bath with yard!",332309639,Shannon,,Northeast Park Hill,39.763475,-104.928948,Entire home/apt,110,30,0,,,2,333,0,
873164744753113325,Aparthotel in RiNo Art District.,435252208,Courtney,,Cole,39.768812412043204,-104.97135375611565,Private room,186,1,11,2024-02-18,0.80,31,340,8,2021-BFN-0001324
873171696807770008,ApartHotel in RiNo,435252208,Courtney,,Five Points,39.770593455215824,-104.97295817940643,Private room,193,1,25,2024-06-15,1.79,31,362,18,2021-BFN-0001324
873182254452104714,Stay at an ApartHotel in RiNo.,435252208,Courtney,,Cole,39.76841964762557,-104.97310888895639,Private room,209,1,37,2024-06-09,2.62,31,359,31,2021-BFN-0001324
873202732398024566,Stay at an ApartHotel in RiNo.,435252208,Courtney,,Cole,39.769922201575305,-104.97141049801874,Private room,193,1,11,2024-04-21,0.85,31,363,10,2021-BFN-0001324
873219262468146985,Stay in a Catbird Studio,435252208,Courtney,,Cole,39.77022386175228,-104.9716593098105,Private room,193,1,12,2024-06-02,0.94,31,344,10,2021-BFN-0001324
873220932331718965,Enjoy a stay in a Catbird Studio,435252208,Courtney,,Cole,39.76863639874898,-104.97154424288772,Private room,209,1,16,2024-05-19,1.24,31,355,15,2021-BFN-0001324
873222301293275769,Enjoy a Studio at Catbird,435252208,Courtney,,Five Points,39.77058615642544,-104.9733204685112,Private room,193,1,11,2023-10-22,0.83,31,361,8,2021-BFN-0001324
873239142213938943,Stay at Catbird in a Studio,435252208,Courtney,,Cole,39.76975795324704,-104.9714124771472,Private room,179,1,33,2024-06-07,2.40,31,317,28,2021-BFN-0001324
873243210063843061,Enjoy a stay in a Catbird Studio,435252208,Courtney,,Five Points,39.77057230004658,-104.97256647287857,Private room,179,1,38,2024-06-08,2.85,31,308,36,2021-BFN-0001324
873263706551568808,1 bedroom chic townhouse near lightrail!,164144329,Alexis,,West Colfax,39.73727278958455,-105.0393466406223,Entire home/apt,148,3,16,2024-06-10,1.33,1,5,16,2022-BFN-0005748
873422513287218129,"SyloHouse @ City Park North - 2-bedroom, 1-bath",370944955,Optima,,Clayton,39.7621309,-104.9546058,Entire home/apt,105,30,2,2024-05-11,0.20,7,337,2,
873445088614504780,"ClaytonHouse @ City Park North - 2-bedroom, 1-bath",370944955,Optima,,Clayton,39.7621309,-104.9546058,Entire home/apt,86,30,3,2024-04-27,0.27,7,147,3,
873904374977875733,Entire Guesthouse in Curtis Park,7259505,Shane,,Five Points,39.757025941632314,-104.981400261306,Entire home/apt,155,1,62,2024-06-21,4.76,1,228,54,2023-BFN-0017084
873965343927337980,Charming 3 bed furnished home,412095854,Samuel,,Montclair,39.73842922348395,-104.91082953079734,Entire home/apt,120,32,3,2024-04-30,0.29,1,315,3,
874003428478720245,"Roof Top Deck w Views, Walk to Empower Field",510994134,Matthew,,West Colfax,39.7455293,-105.0307899,Entire home/apt,246,1,38,2024-06-16,2.73,1,184,33,2023-BFN-0007825
874004801115249053,West Highlands charmer,5124737,Hilary,,Berkeley,39.77240185351531,-105.03325553027925,Entire home/apt,145,2,33,2024-06-21,4.25,1,208,33,2023-BFN-0029408
874058219692889786,Comfy private room in highlands house,24483378,Bailey,,West Highland,39.76786818591546,-105.05321588708976,Shared room,42,1,15,2024-03-12,1.05,21,76,12,
874167950327301684,Art/Architecture Gem,24986221,Rebecca,,Cole,39.769634841084304,-104.9650972711012,Entire home/apt,327,2,12,2024-05-04,1.14,1,214,12,2023-BFN-0022499
874170432696900802,"Sunny, curated spot in prime Denver location",38861656,Rene,,Baker,39.715750664603064,-104.98936029265363,Entire home/apt,130,2,31,2024-06-24,2.28,1,306,25,2023-BFN-0008954
874684123126241035,Congress Park duplex: 1/2 mile to Rose Medical,15541930,Margaret,,Congress Park,39.73404902146702,-104.94629196133678,Entire home/apt,125,30,0,,,1,56,0,
875213916551087015,Sweet Bungalow in Park Hill,48069860,Rachel,,Montclair,39.74011570044209,-104.90583959481754,Entire home/apt,172,29,2,2024-02-24,0.38,1,323,2,2023-BFN-0017634
875605350491527503,King Bed|Guest Bed|W/D|Close to DT|Renovated,511293215,Newton Street,,West Colfax,39.73525774418143,-105.03731066778684,Entire home/apt,,31,3,2024-06-03,0.25,4,26,3,
876758552724438799,Awesome Azule Abode,442458975,Elli,,Mar Lee,39.68737431362685,-105.04934743008963,Entire home/apt,160,1,35,2024-06-13,2.79,1,18,33,2023-BFN-0018284
876959569602335238,Boho Brilliance • 2 Homes • Pet-Friendly,9834932,AirSimplicity,,Regis,39.790517947433116,-105.04026084994396,Entire home/apt,514,1,4,2024-06-03,0.36,11,309,4,
877069955735318822,"Boho Modern Oasis, Nature & City",511609974,Austin,,College View - South Platte,39.66075,-105.01711,Entire home/apt,505,2,5,2023-07-16,0.38,2,31,2,
877336749975233465,Cozy Basement Apt in Alamo Placita!,928946,Ryan,,Speer,39.72549998493116,-104.97801056750671,Entire home/apt,72,30,0,,,1,186,0,
877400542506261323,Modern 1BR Near Denver Airport!,479520142,StayRN,,DIA,39.80787903929221,-104.76767668111667,Entire home/apt,65,30,4,2024-04-12,0.30,97,233,3,
877423517349622696,10 minutes from Denver Airport!,479520142,StayRN,,DIA,39.80803654175482,-104.76843517152967,Entire home/apt,110,30,2,2023-12-31,0.15,97,185,1,
877442949215122898,Luxury in East Denver,479520142,StayRN,,DIA,39.80604711781896,-104.76975942379681,Entire home/apt,99,30,4,2024-02-01,0.44,97,216,4,
877458847179592105,Adorable Apt Near Denver Airport,479520142,StayRN,,DIA,39.80580275019699,-104.76930701382955,Entire home/apt,92,30,4,2024-02-12,0.34,97,216,4,
877471495434350928,Cozy 1BR Near DIA,479520142,StayRN,,DIA,39.80627740238513,-104.76637848854719,Entire home/apt,71,30,2,2024-03-30,0.22,97,214,2,
877477193525202357,Cute 1BR in Green Valley,479520142,StayRN,,DIA,39.80578433999564,-104.76802360640848,Entire home/apt,73,30,5,2024-06-09,0.43,97,203,5,
877588368430599523,Clayton Suite,15786777,Lindsay,,Congress Park,39.72676204635525,-104.95680257138073,Private room,79,2,37,2024-05-21,2.83,1,130,33,2023-BFN-0014988
877740281626756773,Single Story Denver Ranch I DU I Wash Park I DTC,72164908,Atomic,,University Park,39.6833254,-104.9467796,Entire home/apt,328,1,11,2024-06-24,0.85,43,25,9,2023-BFN-0014089
878155043236027933,Stylish 1BR in Heart of Denver,60234985,Ruth,,Capitol Hill,39.7341601,-104.9851155,Entire home/apt,151,2,61,2024-06-09,4.64,1,38,51,2023-BFN-0014479
878176982014866990,104J Cozy Denver one bedroom,452537929,Lark,,Hale,39.72939882475335,-104.9315044648987,Entire home/apt,78,30,1,2023-08-04,0.09,21,250,1,
878181113266153877,305J-Adorable one bed in Denver,452537929,Lark,,Hale,39.73136180509441,-104.93283640073197,Entire home/apt,60,30,0,,,21,323,0,
878185122579862840,304J-Awesome Denver one bedroom,452537929,Lark,,Hale,39.72940437372506,-104.93293921349579,Entire home/apt,63,30,2,2024-04-13,0.18,21,355,2,
878187801154671929,306-J Remodeled Denver one bed,452537929,Lark,,Hale,39.73116443118351,-104.9314025372415,Entire home/apt,48,30,1,2023-06-26,0.08,21,299,0,
878394793556477430,NEW Gorgeous Lake Front Property Centrally located,502058701,Maria,,West Colfax,39.7446359,-105.035438,Entire home/apt,350,2,21,2024-06-23,1.68,1,348,19,2023-BFN-0012002
878423226256332767,Cozy two bedrooms near DIA,511938025,Seyoum,,Gateway - Green Valley Ranch,39.7931364,-104.7448703,Private room,70,2,3,2024-05-28,0.27,1,349,3,2023-BFN-0022485
878549460781652499,Luxury In Lynwood,511962964,Dave And Allison,,Virginia Village,39.68280427941285,-104.92114028568417,Entire home/apt,98,2,64,2024-06-26,5.13,1,206,61,2023-BFN-0019815
878550217512285774,King w/Private Bath; Near Park w/Lake (Clay:Tor#4),14126753,Kim And Ben Homes With Hospitality,,Athmar Park,39.697915592516026,-105.02166349790659,Private room,50,29,1,2024-01-27,0.19,29,365,1,
878554075898675407,*Luxury Townhome - Sloan's Lake*,82524838,Paula,,Villa Park,39.7344531,-105.0330948,Entire home/apt,160,30,0,,,1,362,0,
878955649672308445,Historic Denver City Loft-Great Walkability!,70563805,Hideaway Vacation Rentals,,Five Points,39.760480851139484,-104.9992663371905,Entire home/apt,164,29,3,2023-12-02,0.23,21,315,2,
879003276007154492,Adorable Denver Sanctuary Central to Everything!,228862,Kim,,Stapleton,39.7622217,-104.8996937,Entire home/apt,157,3,4,2024-06-16,0.34,1,236,4,2023-BFN-0021018
879003853440822388,Historic Manor of Magic * City Retreat w/ Hot Tub,11315134,Jennifer,,Highland,39.76572245408181,-105.0141031472296,Entire home/apt,596,1,2,2024-03-04,0.17,2,321,2,2023-BFN-0018121
879274086616445499,KING w/EnSuite Bath; Near Park w/Lake (Stu:Gar),14126753,Kim And Ben Homes With Hospitality,,Mar Lee,39.68758030032005,-105.04433722182226,Private room,51,29,3,2024-05-08,0.28,29,316,3,
879296234054080613,King w/Ensuite Bath; Near Park w/Lake (Clay-CP#5),14126753,Kim And Ben Homes With Hospitality,,Athmar Park,39.69760791573538,-105.02171225171719,Private room,50,29,2,2024-03-02,0.24,29,364,2,
879992672426765331,Vibrant Denver Vacation Rental 2 Mi to Ball Arena!,121718072,Evolve,,Villa Park,39.73396,-105.03495,Entire home/apt,127,2,19,2024-06-16,1.38,85,69,14,2023-BFN-0055639
879997114192974740,Luxe Denver Home w/ Rooftop Deck & Mountain Views,121718072,Evolve,,West Colfax,39.74601,-105.02654,Entire home/apt,217,29,25,2024-06-18,1.81,85,329,18,2023-BFN-0008573
880003449997093987,King w/Ensuite Bath; Near Park w/Lake (Clay-LP#2),14126753,Kim And Ben Homes With Hospitality,,Athmar Park,39.69684,-105.02189,Private room,50,29,1,2024-05-31,1,29,332,1,
880338037880522754,Kaitlin Ziesmer Art Suite 207,24326234,Christina,,Civic Center,39.733380544641285,-104.98793640513782,Entire home/apt,227,1,14,2024-01-20,1.02,28,304,7,2023-BFN-0005457
880438828062761690,Just Create It Art Suite 205,24326234,Christina,,Civic Center,39.73305839605824,-104.98963013985049,Entire home/apt,158,1,36,2023-11-03,2.61,28,270,21,2023-BFN-0005457
881328621461795176,Cozy Entire Guest Suite w/ Sunroom & back yard,511609974,Austin,,College View - South Platte,39.661364089355054,-105.01632944314969,Entire home/apt,301,2,0,,,2,16,0,
881429207017248746,King w/Ensuite Bath; Near Park w/Lake (Clay-Cres#3,14126753,Kim And Ben Homes With Hospitality,,Athmar Park,39.6982101616248,-105.0211835045551,Private room,50,29,1,2024-03-03,0.25,29,323,1,
881808118335241244,"Room in Cozy, Eclectic Bungalow in Sloans Lake",100525425,Jessica,,West Colfax,39.73909649501433,-105.04092355577907,Private room,40,30,0,,,1,358,0,
881820933740108629,Convenient 2-bed Winona Cottage w/Sunroom & Garage,54492776,Maylene,,Barnum West,39.725380112116056,-105.04878824958351,Entire home/apt,140,29,0,,,2,49,0,
882045335944679199,Joon Art Suite 201,24326234,Christina,,Civic Center,39.733950514465604,-104.98960440191061,Entire home/apt,214,1,13,2024-03-15,0.94,28,292,7,2023-BFN-0005457
882045440722541272,Neon Swan Art Suite 206,24326234,Christina,,Civic Center,39.733629832066015,-104.98769334410696,Entire home/apt,214,1,24,2024-04-07,1.73,28,311,13,2023-BFN-0005457
882716131933138132,5 Bedroom retreat in quiet Denver Neighborhood,485931325,Kristen,,Virginia Village,39.6841495043508,-104.92728171653545,Entire home/apt,168,1,46,2024-06-17,3.28,3,152,39,2023-BFN-0005951
882866704750378491,"Loft in W. Highlands - 1 Br, 1.5 Bath, & Garage",103003952,Matthew,,West Highland,39.762885586730704,-105.03538634269752,Entire home/apt,95,29,3,2023-12-31,0.27,1,183,3,
883346052692873707,"Chic 1 bd w/ outdoor space, close to restaurants",407102630,Leslie,,Berkeley,39.77816425091077,-105.03126172233569,Entire home/apt,88,30,0,,,1,272,0,
883470234361932777,Lohi Garden Level Apartment,59987054,Quentin,,Highland,39.7675637,-105.0141246,Entire home/apt,129,29,12,2024-06-26,0.93,1,277,9,2023-BFN-0013358
883584594742599691,301J-Cozy Denver one bedroom,452537929,Lark,,Hale,39.731395656269065,-104.93145551490173,Entire home/apt,58,30,4,2024-04-27,0.36,21,260,4,
884043650104940344,Modern Duplex in Sloans Lake,509600971,Stefano,,Sloan Lake,39.7565256,-105.0262009,Entire home/apt,250,3,3,2023-10-08,0.24,1,272,2,2023-BFN-0012815
884136404261354850,The Altar: Church Turned Oasis,77722369,Holly,,Baker,39.72276176838338,-104.99755026336305,Entire home/apt,,3,22,2024-06-06,1.96,1,0,22,2023-BFN-0006281
884172077474253031,Family Home With Expansive Remodeled Spaces,5335207,Colleen,,North Park Hill,39.754171400575494,-104.91441835265204,Entire home/apt,419,2,8,2024-04-23,0.88,1,296,8,2023-BFN-0031622
884306570589780799,Shared Bedroom Near Five Points (Bottom Bunk),510950571,Esrevinu,,Whittier,39.7586567,-104.9724157,Shared room,63,1,5,2024-06-10,0.83,7,355,5,2023-BFN-0026497
884738363520197003,Modern 5 Bed Home in Cherry Creek,306507919,Hayley,,Washington Virginia Vale,39.7046976,-104.9243071,Entire home/apt,366,2,19,2024-06-23,1.41,9,140,17,2023-BFN-0003085
884988588105232133,Tracy Weil Art Suite 202,24326234,Christina,,Civic Center,39.73523111804861,-104.98876790389187,Entire home/apt,167,1,52,2024-06-10,3.74,28,269,36,2023-BFN-0005457
885678404862774102,Two Story Loft - Heart of Denver,258276997,Brett,,Five Points,39.75852551758157,-104.99843942647851,Entire home/apt,116,29,1,2023-06-30,0.08,1,305,0,
